fips,median_household_income,percent_grad_high_school,percent_with_healthcare,total_population,average_household_size,perc_foreign_born,perc_male,median_age,poverty_population,opioid_presc_rate
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39001,35560,0.7797133291483574,0.9971264367816092,28229,2.56,0.004711466931170073,0.49442063126571967,41,6832,83.9
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39003,44103,0.8933143054834803,1,105196,2.53,0.012443438914027148,0.5036027985854975,38.1,17713,89.8
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39005,48003,0.8779766138439216,1,53189,2.5,0.01925210099832672,0.489198894508263,39.9,7569,45.1
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39007,40544,0.8546908269239125,1,99777,2.48,0.013650440482275475,0.5017388776972649,41.8,19266,67.6
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
39009,33872,0.8976845438353453,0.997789240972734,64974,2.47,0.04347893003355188,0.49992304614153354,28,18263,83.2
