fips,opioid_presc_rate,total_population,average_household_size,percent_with_healthcare,median_household_income,median_age,perc_foreign_born,percent_grad_high_school,perc_male,poverty_population
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39003,89.8,105196,2.53,1,44103,38.1,0.012443438914027148,0.8933143054834803,0.5036027985854975,17713
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39005,45.1,53189,2.5,1,48003,39.9,0.01925210099832672,0.8779766138439216,0.489198894508263,7569
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39007,67.6,99777,2.48,1,40544,41.8,0.013650440482275475,0.8546908269239125,0.5017388776972649,19266
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
39009,83.2,64974,2.47,0.997789240972734,33872,28,0.04347893003355188,0.8976845438353453,0.49992304614153354,18263
