fips,percent_with_healthcare
37081,0.9959030993943712
37083,0.997229916897507
37085,0.9879494271039115
37087,1
37089,0.9992043847241867
37091,1
37093,0.9936440677966102
37095,1
37097,0.9992180518319929
37099,1
37101,0.9976529062543145
37103,1
37105,0.9937219730941704
37107,0.9963669391462306
37109,0.992530345471522
37111,0.9956562209121936
37113,1
37115,1
37117,1
37119,0.9928185265875897
37121,1
37123,0.9963560645497137
37125,0.9957991803278688
37127,0.9938650306748467
37129,0.9943498391273641
37131,0.9940828402366864
37133,1
37135,0.992462311557789
37137,0.9976076555023924
37139,0.9965679965679966
37141,0.9947291361639824
37143,1
37145,0.9996105919003115
37147,0.9844642145797371
37149,0.9987546699875467
37151,0.9987146529562982
37153,0.9960826210826211
37155,0.9931011826544021
37157,1
37159,0.9957901922858118
37161,0.9983815496661946
37163,0.9952165156092648
37165,1
37167,0.9959380553439959
37169,1
37171,0.9972061836468616
37173,1
37175,1
37177,1
37179,0.9941389200648459
37181,1
37183,0.9923413254079387
37185,0.9964114832535885
37187,1
37189,1
37191,0.9992911823079104
37193,1
37195,1
37197,1
37199,0.9981851179673321
38001,1
38003,1
38005,0.9883040935672515
38007,1
38009,1
38011,1
38013,0.994413407821229
38015,0.9992712698123519
38017,0.998671096345515
38019,1
38021,1
38023,1
38025,1
38027,0.9912663755458515
38029,1
38031,1
38033,1
38035,1
38037,0.9933110367892977
38039,1
38041,0.9944444444444445
38043,1
38045,1
38047,1
38049,1
38051,1
38053,1
38055,0.9960159362549801
38057,1
38059,1
38061,1
38063,1
38065,1
38067,1
38069,1
38071,1
38073,1
38075,1
38077,1
38079,0.9833333333333333
38081,1
38083,1
38085,1
38087,1
38089,1
38091,1
38093,1
38095,1
38097,1
38099,0.9886255924170616
38101,1
38103,1
38105,1
40001,1
40003,0.9888143176733781
40005,1
40007,0.9854014598540146
40009,1
40011,1
40013,0.9971998599929996
40015,1
40017,0.9892876272094269
40019,1
40021,1
40023,0.9973451327433628
40025,0.9920318725099602
40027,0.9950103234686855
40029,0.977319587628866
40031,0.9944557383108483
40033,1
40035,0.9905838041431262
40037,1
40039,1
40041,0.9979041916167665
40043,0.9921671018276762
40045,1
40047,0.9953893442622951
40049,1
40051,1
40053,1
40055,0.9577464788732394
40057,1
40059,1
40061,1
40063,0.9918918918918919
40065,1
40067,0.9937888198757764
40069,1
40071,1
40073,0.9851632047477745
40075,1
40077,1
40079,1
40081,1
40083,0.9946589975349219
40085,1
40087,1
40089,0.9935304990757856
40091,0.9906784049715174
40093,1
40095,1
40097,0.9934134056567222
40099,1
40101,0.994611585092052
40103,0.9976019184652278
40105,1
40107,0.9972260748959778
40109,0.9955773829420689
40111,1
40113,0.9893899204244032
40115,0.999578947368421
40117,0.9927140255009107
40119,1
40121,0.9969021065675341
40123,1
40125,0.9983368971252079
40127,1
40129,1
40131,0.9973662884927067
40133,0.9988432620011567
40135,0.9996258885147774
40137,1
40139,1
40141,0.9525368248772504
40143,0.9931396045536249
40145,0.995981784087865
40147,0.9939024390243902
40149,1
40151,1
40153,1
41001,1
41003,0.9920326467158959
41005,0.9994592121136486
41007,1
41009,1
41011,0.9980487804878049
41013,1
41015,1
41017,0.9987065779748706
41019,0.9999055088349239
41021,1
41023,1
41025,0.9933993399339934
41027,1
41029,0.9991884057971014
41031,0.9945269741985927
41033,1
41035,1
41037,1
41039,0.9973773402194964
41041,1
41043,0.9972245686014239
41045,0.9964894684052157
41047,0.9921547839915187
41049,1
41051,0.9986634437651074
41053,1
41055,1
41057,1
41059,1
41061,1
41063,1
41065,0.9952879581151832
41067,0.9923634531147033
41069,1
41071,0.9958734525447043
42001,1
42003,0.9985498281089962
42005,0.999024548853845
42007,0.9982806928171166
42009,0.9949868703747912
42011,0.9970906217449086
42013,0.9976583081276222
42015,0.9979131886477463
42017,0.9957081545064378
42019,1
42021,0.9996116203200248
42023,1
42025,0.9950115118956255
42027,0.9987969201154957
42029,0.9980423262564553
42031,0.9969501863774991
42033,0.9972045348656624
42035,0.9972612119137282
42037,0.9993725162099979
42039,0.9871138022046266
42041,0.9953143981026205
42043,0.9964524571096249
42045,0.9959321155590103
42047,1
42049,0.998971805833649
42051,1
42053,1
42055,0.9901138157348176
42057,1
42059,1
42061,0.9994227994227994
42063,0.998122946973252
42065,0.9981486379264745
42067,0.9950445986124876
42069,0.9954155060352832
42071,0.9810222126374811
42073,0.9965508745996551
42075,0.9975249881009043
42077,0.9950480629187299
42079,0.9988800119465392
42081,0.9985220554797636
42083,1
42085,0.995960591133005
42087,0.9951493489915751
42089,0.9981625594466061
42091,0.9975528633222466
42093,0.9912280701754386
42095,0.996563880583694
42097,0.9986006869355044
42099,0.99921875
42101,0.99499088703545
42103,0.992406264831514
42105,0.998022412656559
42107,0.9981981981981982
42109,0.9808714133900106
42111,0.9921032649962035
42113,1
42115,0.9984700122399021
42117,0.9982030548068284
42119,0.9931950745301361
42121,0.998476273400087
42123,1
42125,0.9953202690845276
42127,1
42129,0.999878356597634
42131,1
42133,0.9996433920547749
44001,0.9919256178125765
44003,0.9986813911323553
44005,0.9973449945338123
44007,0.9932378577121848
44009,0.9986553115194979
45001,1
45003,0.9970274036228518
45005,1
45007,0.9984666290049229
45009,1
45011,1
45013,0.9959197324414716
45015,0.997737556561086
45017,0.9921414538310412
45019,0.9993611479679592
45021,1
45023,1
45025,1
45027,0.9727385377942999
45029,1
45031,0.9934869739478958
45033,1
45035,0.987231065244009
45037,1
45039,1
45041,1
45043,1
45045,0.997083988796378
45047,0.994704511755984
45049,1
45051,0.9950138504155125
45053,0.9961270333075135
45055,0.9960998439937597
45057,1
45059,1
45061,0.9909828674481514
45063,0.9926939330993482
45065,1
45067,0.998452810727179
45069,1
45071,1
45073,0.99763991908294
45075,0.9936860068259386
45077,0.9989885854645283
45079,0.997554563795317
45081,1
45083,0.9953094541910331
45085,0.9910876382241294
45087,1
45089,1
45091,0.9959934438171554
46003,0.9962825278810409
46005,1
46007,1
46009,1
46011,1
46013,1
46015,1
46017,0.9027777777777778
46019,1
46021,1
46023,1
46025,1
46027,1
46029,1
46031,1
46033,1
46035,1
46037,1
46039,0.9794871794871794
46041,0.9823788546255506
46043,1
46045,0.9972826086956522
46047,1
46049,1
46051,1
46053,1
46055,1
46057,0.9828009828009828
46059,1
46061,1
46063,1
46065,1
46067,1
46069,1
46071,1
46073,1
46075,1
46077,0.9902534113060428
46079,1
46081,0.9840848806366048
46083,1
46085,1
46087,1
46089,1
46091,1
46093,1
46095,1
46097,1
46099,0.9973398359565506
46101,1
46102,1
46103,1
46105,1
46107,1
46109,1
46111,1
46115,0.9702194357366771
46117,1
46119,1
46121,0.986784140969163
46123,1
46125,1
46127,1
46129,1
46135,1
46137,1
47105,1
47107,1
47109,1
47111,1
47113,1
47115,1
47117,1
47119,0.9907863724019713
47121,1
47123,1
47125,0.9944378897690882
47127,1
47129,0.9926530612244898
47131,0.99721059972106
47133,1
47135,1
47137,1
47139,1
47141,1
47143,1
47145,1
47147,1
47149,0.9932090115339011
47151,1
47153,1
47155,0.99779099405267635
47157,0.9958802657585788
47159,1
47161,0.9944506104328524
47163,1
47165,0.9930290083202159
47167,0.9831842576028622
47169,1
47171,1
47173,1
47175,1
47177,0.9948392219134577
47179,0.9976139645862112
47181,0.9991341991341991
47183,1
47185,1
47187,0.9984529334761395
47189,0.9986452159187129
47001,1
47003,0.9877099549365015
47005,1
47007,1
47009,1
47011,1
47013,1
47015,1
47017,0.9942666029622551
47019,1
47021,0.9936745255894192
47023,0.961864406779661
47025,0.9899799599198397
47027,1
47029,0.9907949790794979
47031,1
47033,1
47035,0.997828447339848
47037,0.990729776364313
47039,1
47041,1
47043,1
47045,0.9955575299866726
47047,0.9992072929052715
47049,1
47051,1
47053,1
47055,0.9945
47057,1
47059,1
47061,1
47063,1
47065,0.9967768631037938
47067,1
47069,1
47071,0.9515968063872255
47073,1
47075,1
47077,1
47079,1
47081,1
47083,0.9830508474576272
47085,1
47087,1
47089,0.9959502458779288
47091,1
47093,0.9953991348800629
47095,1
47097,1
47099,0.9986211651154774
47101,1
47103,1
48001,1
48003,1
48005,0.9895648749753888
48007,0.9987704918032787
48009,1
48011,1
48013,1
48015,0.9978483055406132
48017,1
48019,1
48021,0.9933829611248967
48023,1
48025,0.9894389438943895
48027,0.9844473858371939
48029,0.9897652821840548
48031,1
48033,1
48035,1
48037,1
48039,0.987923646279704
48041,0.9809581381290615
48043,1
48045,1
48047,0.9788732394366197
48049,1
48051,0.9941391941391942
48053,1
48055,1
48057,1
48059,1
48061,0.9658064516129032
48063,1
48065,1
48067,0.991414554374489
48069,1
48071,1
48073,0.9939393939393939
48075,1
48077,1
48079,1
48081,1
48083,1
48085,0.9684064934119532
48087,1
48089,1
48091,0.9969684987478582
48093,1
48095,1
48097,0.99543552681628
48099,0.9983505154639175
48101,1
48103,1
48105,1
48107,1
48109,1
48111,1
48113,0.985412940897632
48115,0.9933333333333333
48117,0.9783950617283951
48119,1
48121,0.9931999801459275
48123,1
48125,0.984375
48127,1
48129,1
48131,1
48133,0.9797047970479705
48135,0.9684933802580862
48137,1
48139,0.9968910306233484
48141,0.9661629762617195
48143,0.9887745556594949
48145,1
48147,0.9878934624697336
48149,0.9881161971830986
48151,1
48153,0.9891774891774892
48155,1
48157,0.9633928571428572
48159,1
48161,0.9978510028653295
48163,1
48165,1
48167,0.9985684095712046
48169,1
48171,0.9974350753446618
48173,1
48175,1
48177,0.9788617886178862
48179,1
48181,0.9952165156092648
48183,0.9967311359302642
48185,0.9591174561972745
48187,0.9951656476610266
48189,1
48191,1
48193,0.9934924078091106
48195,0.9545454545454546
48197,1
48199,0.9908196721311475
48201,0.9741325993135556
48203,1
48205,1
48207,1
48209,0.997278448715768
48211,1
48213,0.9967384213959556
48215,0.9553918208818826
48217,0.9898238747553816
48219,1
48221,0.9976442873969376
48223,0.9979740680713128
48225,1
48227,1
48229,1
48231,1
48233,1
48235,1
48237,1
48239,1
48241,1
48243,0.972972972972973
48245,0.9948989865091616
48247,1
48249,0.998697351280938
48251,0.9942745426616394
48253,1
48255,1
48257,0.98623425104993
48259,0.9868618618618619
48261,1
48263,1
48265,0.9954073822078585
48267,0.9822834645669292
48269,1
48271,1
48273,0.9823759791122716
48275,1
48277,0.9666760802033324
48279,1
48281,1
48283,1
48285,1
48287,1
48289,1
48291,0.9902578796561604
48293,0.9851708575112831
48295,1
48297,1
48299,0.9941712204007286
48301,NaN
48303,0.9918879567357692
48305,1
48307,1
48309,0.9994058670627552
48311,1
48313,0.9688995215311005
48315,1
48317,0.8798076923076923
48319,1
48321,1
48323,0.9633370744481855
48325,0.9727713539723983
48327,0.961352657004831
48329,0.9865725359911407
48331,1
48333,1
48335,1
48337,0.9976470588235294
48339,0.9900146703894752
48341,1
48343,1
48345,1
48347,0.9823088455772114
48349,0.992212389380531
48351,1
48353,1
48355,0.9882055148642827
48357,1
48359,1
48361,1
48363,1
48365,0.9945255474452555
48367,0.9960829117023013
48369,1
48371,0.925609756097561
48373,1
48375,0.9955476402493322
48377,0.960127591706539
48379,1
48381,0.9991440798858773
48383,1
48385,1
48387,0.9958974358974358
48389,1
48391,1
48393,1
48395,0.971764705882353
48397,1
48399,1
48401,0.9953746530989824
48403,1
48405,1
48407,1
48409,1
48411,1
48413,1
48415,0.9785365853658536
48417,1
48419,0.996328029375765
48421,0.961038961038961
48423,0.9835349702913594
48425,1
48427,0.9866984993178718
48429,1
48431,1
48433,1
48435,1
48437,1
48439,0.986098852603707
48441,0.9905087319665907
48443,1
48445,1
48447,1
48449,0.9853596435391471
48451,0.9987550145248305
48453,0.9869437239530208
48455,0.9836580766813325
48457,1
48459,1
48461,0.9510869565217391
48463,1
48465,0.9889380530973452
48467,0.9992496248124062
48469,0.9920649914982052
48471,0.9945125887669464
48473,0.9888950583009439
48475,0.9971711456859972
48477,1
48479,0.9440160911833725
48481,1
48483,0.9946091644204852
48485,0.9973346871430384
48487,0.988056460369164
48489,1
48491,0.9841590832490731
48493,1
48495,1
48497,1
48499,0.9888553517529602
48501,1
48503,0.9948353776630084
48505,1
48507,0.9868613138686131
49047,0.9976726144297905
49049,0.9946190004948046
49051,1
49053,0.9982599066677212
49055,1
49057,0.9972089673179076
49001,1
49003,1
49005,1
49007,1
49009,1
49011,0.9967086316135934
49013,1
49015,0.9711711711711711
49017,1
49019,1
49021,0.9912237932715748
49023,1
49025,1
49027,1
49029,1
49031,1
49033,1
49035,0.9894873554205058
49037,0.9924357034795764
49039,0.9971305595408895
49041,1
49043,1
49045,1
50001,1
50003,0.9987542821550919
50005,0.988399071925754
50007,1
50009,1
50011,0.9995969367190649
50013,1
50015,1
50017,0.9994697773064687
50019,1
50021,1
50023,0.9986873195064321
50025,1
50027,1
51001,0.9978110178766874
51003,0.9932587492828456
51005,1
51007,1
51009,1
51011,1
51013,0.999616515403298
51015,0.9973856209150327
51017,1
51019,0.9960681520314548
51021,1
51023,0.9987859166329421
51025,1
51027,1
51029,1
51031,1
51033,1
51035,1
51036,1
51037,1
51041,0.9928995698777907
51043,1
51045,1
51047,1
51049,1
51051,1
51053,1
51057,1
51059,0.9743840271877655
51061,0.9989001924663184
51063,0.9982285208148804
51065,1
51067,1
51069,0.9951589139128605
51071,1
51073,0.9982494529540481
51075,0.9776011560693642
51077,1
51079,0.9865841073271414
51081,1
51083,1
51085,0.9966442953020134
51087,0.9977341389728097
51089,1
51091,1
51093,1
51095,1
51097,1
51099,1
51101,0.9962406015037594
51103,1
51105,1
51107,0.9653769841269841
51109,1
51111,0.9920239282153539
51113,1
51115,1
51117,1
51119,1
51121,1
51125,1
51127,1
51131,1
51133,0.9899117276166457
51135,0.9931448157669237
51137,1
51139,1
51141,1
51143,0.9985197716219074
51145,1
51147,1
51149,1
51153,0.96
51155,1
51157,0.9904153354632588
51159,1
51161,1
51163,0.9922713610991842
51165,0.9847277556440903
51167,1
51169,0.9959534648457259
51171,0.9897289586305278
51173,1
51175,1
51177,0.9926470588235294
51179,0.9883381924198251
51181,1
51183,1
51185,1
51187,1
51191,1
51193,1
51195,0.9975165562913907
51197,1
51199,0.991953385127636
51510,0.9700846660395108
51520,1
51530,1
51540,0.9994075829383886
51550,0.9924947463224257
51570,0.9873925501432664
51580,1
51590,1
51595,1
51600,1
51610,0.9776
51620,1
51630,1
51640,1
51650,0.9977581432150864
51660,1
51670,0.9949964260185847
51678,1
51680,0.9971381847914963
51683,1
51685,1
51690,0.987220447284345
51700,0.999083409715857
51710,0.9940902925789575
51720,1
51730,1
51735,1
51740,1
51750,1
51760,0.9970394422691242
51770,0.9953443570396532
51775,0.9907154560349536
51790,1
51800,0.9953545232273838
51810,0.9955146474793253
51820,1
51830,1
51840,0.9936854190585533
53001,1
53003,1
53005,0.9974742159545359
53007,1
53009,1
53011,0.9974046894576696
53013,0.9854721549636803
53015,1
53017,0.9975688816855753
53019,0.9944341372912802
53021,0.9771726071285542
53023,1
53025,0.9874421678783873
53027,0.9987780040733197
53029,0.9984667279975468
53031,1
53033,0.994907496286716
53035,0.9966101694915255
53037,1
53039,1
53041,0.9998257536156124
53043,1
53045,1
53047,0.9958861844360645
53049,1
53051,0.9883154819863681
53053,0.995552987287071
53055,1
53057,0.9924991476304126
53059,1
53061,0.995647281771882
53063,0.9993974622527823
53065,1
53067,0.9967650626769107
53069,1
53071,1
53073,0.9983257994307718
53075,1
53077,0.9928435114503816
54001,1
54003,1
54005,1
54007,1
54009,1
54011,0.993780734741105
54013,1
54015,1
54017,1
54019,1
54021,1
54023,1
54025,1
54027,0.9955414012738854
54029,0.9944444444444445
54031,1
54033,1
54035,1
54037,1
54039,1
54041,0.9936102236421726
54043,1
54045,0.9986636971046771
54047,1
54049,1
54051,1
54053,1
54055,1
54057,0.9954105048444671
54059,1
54061,1
54063,1
54065,1
54067,0.9929805615550756
54069,1
54071,1
54073,1
54075,1
54077,1
54079,0.9897780373831776
54081,1
54083,1
54085,1
54087,1
54089,1
54091,1
54093,1
54095,1
54097,1
54099,1
54101,1
54103,1
54105,1
54107,1
54109,1
55001,0.9951028403525954
55003,1
55005,0.9989082969432315
55007,1
55009,0.9973157283807312
55011,0.9982593559617058
55013,0.9974619289340102
55015,1
55017,0.9974654377880184
55019,0.9946786737617683
55021,0.9994461368042094
55023,1
55025,0.9945922929529487
55027,0.9994995829858215
55029,0.999659979598776
55031,0.9988901220865705
55033,1
55035,0.9981715425531915
55037,1
55039,0.9984664714903109
55041,0.9937655860349127
55043,0.99944582986977
55045,1
55047,0.9987973541791942
55049,1
55051,1
55053,0.998589562764457
55055,1
55057,0.994005994005994
55059,0.9992993109891393
55061,1
55063,0.9994503229352755
55065,0.9984411535463756
55067,1
55069,0.9991467576791809
55071,0.9978381717109327
55073,0.999340006599934
55075,0.9977882222836605
55077,1
55078,1
55079,0.994603969936404
55081,0.9847549909255898
55083,1
55085,0.9997105643994211
55087,0.9944352844187964
55089,0.9973041547732319
55091,1
55093,1
55095,0.9935504675910997
55097,0.9992975883867946
55099,0.9985294117647059
55101,0.9986636599014449
55103,0.9975186104218362
55105,0.9993980738362761
55107,0.9978339350180505
55109,1
55111,0.9952956989247311
55113,1
55115,1
55117,1
55119,0.9934092270820851
55121,0.9985365853658537
55123,0.9974736842105263
55125,0.9983935742971888
55127,0.9966030410870268
55129,0.9993031358885017
55131,0.9981029167654731
55133,0.9979665940450254
55135,0.9982009766126959
55137,0.997332147621165
55139,0.9993532889874354
55141,1
56001,1
56003,1
56005,1
56007,1
56009,1
56011,1
56013,0.9984538074990337
56015,1
56017,1
56019,1
56021,1
56023,1
56025,1
56027,1
56029,1
56031,0.9880239520958084
56033,1
56035,1
56037,1
56039,1
56041,1
56043,1
56045,1
11001,0.9930247096370874
